PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","amd64","bionic","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu18.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","amd64","focal","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu20.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","arm64","bionic","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu18.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","arm64","focal","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu20.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","armhf","bionic","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu18.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","armhf","focal","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu20.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","i386","bionic","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu18.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","i386","focal","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu20.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","ppc64el","bionic","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu18.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","ppc64el","focal","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu20.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","riscv64","focal","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu20.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","s390x","bionic","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu18.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 06:38:09.394563+00:00","Superseded","s390x","focal","kicad-nightly-footprints","202105280619+b52345b0f~13~ubuntu20.04.1",6,"202105280619"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 23:00:36.478076+00:00","Published","amd64","focal","kicad-nightly","202105282124+40b96c8388~128~ubuntu20.04.1",1,"202105282124"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 23:00:36.478076+00:00","Published","amd64","focal","kicad-nightly-demos","202105282124+40b96c8388~128~ubuntu20.04.1",1,"202105282124"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 23:00:36.478076+00:00","Published","arm64","focal","kicad-nightly-demos","202105282124+40b96c8388~128~ubuntu20.04.1",1,"202105282124"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 23:00:36.478076+00:00","Published","armhf","focal","kicad-nightly-demos","202105282124+40b96c8388~128~ubuntu20.04.1",1,"202105282124"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 23:00:36.478076+00:00","Published","i386","focal","kicad-nightly-demos","202105282124+40b96c8388~128~ubuntu20.04.1",1,"202105282124"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 23:00:36.478076+00:00","Published","ppc64el","focal","kicad-nightly-demos","202105282124+40b96c8388~128~ubuntu20.04.1",1,"202105282124"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 23:00:36.478076+00:00","Published","riscv64","focal","kicad-nightly-demos","202105282124+40b96c8388~128~ubuntu20.04.1",1,"202105282124"
"js-reynaud/kicad-dev-nightly","2021-05-28","2021-05-28 23:00:36.478076+00:00","Published","s390x","focal","kicad-nightly-demos","202105282124+40b96c8388~128~ubuntu20.04.1",1,"202105282124"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 04:58:57.933168+00:00","Superseded","amd64","bionic","kicad","202105280348+fdcc49d3ee~107~ubuntu18.04.1",10,"202105280348"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 04:58:57.933168+00:00","Superseded","amd64","bionic","kicad-demos","202105280348+fdcc49d3ee~107~ubuntu18.04.1",10,"202105280348"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 04:58:57.933168+00:00","Superseded","arm64","bionic","kicad-demos","202105280348+fdcc49d3ee~107~ubuntu18.04.1",10,"202105280348"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 04:58:57.933168+00:00","Superseded","armhf","bionic","kicad-demos","202105280348+fdcc49d3ee~107~ubuntu18.04.1",10,"202105280348"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 04:58:57.933168+00:00","Superseded","i386","bionic","kicad-demos","202105280348+fdcc49d3ee~107~ubuntu18.04.1",10,"202105280348"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 04:58:57.933168+00:00","Superseded","ppc64el","bionic","kicad-demos","202105280348+fdcc49d3ee~107~ubuntu18.04.1",10,"202105280348"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 04:58:57.933168+00:00","Superseded","s390x","bionic","kicad-demos","202105280348+fdcc49d3ee~107~ubuntu18.04.1",10,"202105280348"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 05:38:22.340084+00:00","Superseded","amd64","focal","kicad","202105280345+fdcc49d3ee~107~ubuntu20.04.1",20,"202105280345"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 05:38:22.340084+00:00","Superseded","amd64","focal","kicad-demos","202105280345+fdcc49d3ee~107~ubuntu20.04.1",22,"202105280345"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 05:38:22.340084+00:00","Superseded","arm64","focal","kicad-demos","202105280345+fdcc49d3ee~107~ubuntu20.04.1",22,"202105280345"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 05:38:22.340084+00:00","Superseded","armhf","focal","kicad-demos","202105280345+fdcc49d3ee~107~ubuntu20.04.1",22,"202105280345"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 05:38:22.340084+00:00","Superseded","i386","focal","kicad-demos","202105280345+fdcc49d3ee~107~ubuntu20.04.1",22,"202105280345"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 05:38:22.340084+00:00","Superseded","ppc64el","focal","kicad-demos","202105280345+fdcc49d3ee~107~ubuntu20.04.1",22,"202105280345"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 05:38:22.340084+00:00","Superseded","riscv64","focal","kicad-demos","202105280345+fdcc49d3ee~107~ubuntu20.04.1",22,"202105280345"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 05:38:22.340084+00:00","Superseded","s390x","focal","kicad-demos","202105280345+fdcc49d3ee~107~ubuntu20.04.1",22,"202105280345"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 06:34:31.478520+00:00","Superseded","amd64","bionic","kicad-footprints","202105280619+b52345b0f~10~ubuntu18.04.1",12,"202105280619"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 06:34:31.478520+00:00","Superseded","amd64","focal","kicad-footprints","202105280620+b52345b0f~10~ubuntu20.04.1",17,"202105280620"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 06:34:31.478520+00:00","Superseded","amd64","trusty","kicad-footprints","202105280620+b52345b0f~10~ubuntu14.04.1",3,"202105280620"
"js-reynaud/ppa-kicad","2021-05-28","2021-05-28 06:34:31.478520+00:00","Superseded","amd64","xenial","kicad-footprints","202105280620+b52345b0f~10~ubuntu16.04.1",3,"202105280620"
