PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2021-10-02","2021-10-02 02:12:09.160251+00:00","Superseded","amd64","focal","kicad-nightly","202110020040+f606679164~134~ubuntu20.04.1",2,"202110020040"
"js-reynaud/kicad-dev-nightly","2021-10-02","2021-10-02 02:12:09.160251+00:00","Superseded","amd64","focal","kicad-nightly-demos","202110020040+f606679164~134~ubuntu20.04.1",2,"202110020040"
"js-reynaud/kicad-dev-nightly","2021-10-02","2021-10-02 02:12:09.160251+00:00","Superseded","arm64","focal","kicad-nightly-demos","202110020040+f606679164~134~ubuntu20.04.1",2,"202110020040"
"js-reynaud/kicad-dev-nightly","2021-10-02","2021-10-02 02:12:09.160251+00:00","Superseded","armhf","focal","kicad-nightly-demos","202110020040+f606679164~134~ubuntu20.04.1",2,"202110020040"
"js-reynaud/kicad-dev-nightly","2021-10-02","2021-10-02 02:12:09.160251+00:00","Superseded","i386","focal","kicad-nightly-demos","202110020040+f606679164~134~ubuntu20.04.1",2,"202110020040"
"js-reynaud/kicad-dev-nightly","2021-10-02","2021-10-02 02:12:09.160251+00:00","Superseded","ppc64el","focal","kicad-nightly-demos","202110020040+f606679164~134~ubuntu20.04.1",2,"202110020040"
"js-reynaud/kicad-dev-nightly","2021-10-02","2021-10-02 02:12:09.160251+00:00","Superseded","riscv64","focal","kicad-nightly-demos","202110020040+f606679164~134~ubuntu20.04.1",2,"202110020040"
"js-reynaud/kicad-dev-nightly","2021-10-02","2021-10-02 02:12:09.160251+00:00","Superseded","s390x","focal","kicad-nightly-demos","202110020040+f606679164~134~ubuntu20.04.1",2,"202110020040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","amd64","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","arm64","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","armhf","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","i386","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","ppc64el","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","riscv64","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
