PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","amd64","bionic","kicad-libraries","5.1.4-201908052210+7~ubuntu18.04.1",47
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","amd64","disco","kicad-libraries","5.1.4-201908052211+7~ubuntu19.04.1",16
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","amd64","trusty","kicad-libraries","5.1.4-201908052210+7~ubuntu14.04.1",1
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","amd64","xenial","kicad-libraries","5.1.4-201908052210+7~ubuntu16.04.1",9
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","arm64","bionic","kicad-libraries","5.1.4-201908052210+7~ubuntu18.04.1",47
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","arm64","disco","kicad-libraries","5.1.4-201908052211+7~ubuntu19.04.1",16
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","arm64","trusty","kicad-libraries","5.1.4-201908052210+7~ubuntu14.04.1",1
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","arm64","xenial","kicad-libraries","5.1.4-201908052210+7~ubuntu16.04.1",9
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","armhf","bionic","kicad-libraries","5.1.4-201908052210+7~ubuntu18.04.1",47
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","armhf","disco","kicad-libraries","5.1.4-201908052211+7~ubuntu19.04.1",16
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","armhf","trusty","kicad-libraries","5.1.4-201908052210+7~ubuntu14.04.1",1
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","armhf","xenial","kicad-libraries","5.1.4-201908052210+7~ubuntu16.04.1",9
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","i386","bionic","kicad-libraries","5.1.4-201908052210+7~ubuntu18.04.1",47
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","i386","disco","kicad-libraries","5.1.4-201908052211+7~ubuntu19.04.1",16
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","i386","trusty","kicad-libraries","5.1.4-201908052210+7~ubuntu14.04.1",1
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","i386","xenial","kicad-libraries","5.1.4-201908052210+7~ubuntu16.04.1",9
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","powerpc","trusty","kicad-libraries","5.1.4-201908052210+7~ubuntu14.04.1",1
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","powerpc","xenial","kicad-libraries","5.1.4-201908052210+7~ubuntu16.04.1",9
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","ppc64el","bionic","kicad-libraries","5.1.4-201908052210+7~ubuntu18.04.1",47
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","ppc64el","disco","kicad-libraries","5.1.4-201908052211+7~ubuntu19.04.1",16
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","ppc64el","trusty","kicad-libraries","5.1.4-201908052210+7~ubuntu14.04.1",1
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","ppc64el","xenial","kicad-libraries","5.1.4-201908052210+7~ubuntu16.04.1",9
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","s390x","bionic","kicad-libraries","5.1.4-201908052210+7~ubuntu18.04.1",47
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","s390x","disco","kicad-libraries","5.1.4-201908052211+7~ubuntu19.04.1",16
"kicad-5.1","2019-08-05","2019-08-05 22:38:16.454686+00:00","Published","s390x","xenial","kicad-libraries","5.1.4-201908052210+7~ubuntu16.04.1",9
"kicad-5.1","2019-08-05","2019-08-05 23:11:21.583646+00:00","Published","amd64","xenial","kicad","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",5
"kicad-5.1","2019-08-05","2019-08-05 23:11:21.583646+00:00","Published","amd64","xenial","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",3
"kicad-5.1","2019-08-05","2019-08-05 23:11:21.583646+00:00","Published","arm64","xenial","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",3
"kicad-5.1","2019-08-05","2019-08-05 23:11:21.583646+00:00","Published","armhf","xenial","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",3
"kicad-5.1","2019-08-05","2019-08-05 23:11:21.583646+00:00","Published","i386","xenial","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",3
"kicad-5.1","2019-08-05","2019-08-05 23:11:21.583646+00:00","Published","powerpc","xenial","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",3
"kicad-5.1","2019-08-05","2019-08-05 23:11:21.583646+00:00","Published","ppc64el","xenial","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",3
"kicad-5.1","2019-08-05","2019-08-05 23:11:21.583646+00:00","Published","s390x","xenial","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",3
"kicad-5.1","2019-08-05","2019-08-05 23:26:20.591551+00:00","Published","amd64","disco","kicad","5.1.4-201908052210+e60b266~84~ubuntu19.04.1",7
"kicad-5.1","2019-08-05","2019-08-05 23:26:20.591551+00:00","Published","amd64","disco","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu19.04.1",6
"kicad-5.1","2019-08-05","2019-08-05 23:26:20.591551+00:00","Published","arm64","disco","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu19.04.1",6
"kicad-5.1","2019-08-05","2019-08-05 23:26:20.591551+00:00","Published","armhf","disco","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu19.04.1",6
"kicad-5.1","2019-08-05","2019-08-05 23:26:20.591551+00:00","Published","i386","disco","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu19.04.1",6
"kicad-5.1","2019-08-05","2019-08-05 23:26:20.591551+00:00","Published","ppc64el","disco","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu19.04.1",6
"kicad-5.1","2019-08-05","2019-08-05 23:26:20.591551+00:00","Published","s390x","disco","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu19.04.1",6
"kicad-5.1","2019-08-05","2019-08-05 23:40:28.915439+00:00","Published","amd64","bionic","kicad","5.1.4-201908052210+e60b266~84~ubuntu18.04.1",12
"kicad-5.1","2019-08-05","2019-08-05 23:40:28.915439+00:00","Published","amd64","bionic","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu18.04.1",5
"kicad-5.1","2019-08-05","2019-08-05 23:40:28.915439+00:00","Published","arm64","bionic","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu18.04.1",5
"kicad-5.1","2019-08-05","2019-08-05 23:40:28.915439+00:00","Published","armhf","bionic","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu18.04.1",5
"kicad-5.1","2019-08-05","2019-08-05 23:40:28.915439+00:00","Published","i386","bionic","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu18.04.1",5
"kicad-5.1","2019-08-05","2019-08-05 23:40:28.915439+00:00","Published","ppc64el","bionic","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu18.04.1",5
"kicad-5.1","2019-08-05","2019-08-05 23:40:28.915439+00:00","Published","s390x","bionic","kicad-demos","5.1.4-201908052210+e60b266~84~ubuntu18.04.1",5
"kicad-5.1","2019-08-06","2019-08-06 00:23:32.195395+00:00","Published","armhf","xenial","kicad","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",4
"kicad-5.1","2019-08-06","2019-08-06 00:23:32.195395+00:00","Published","armhf","xenial","kicad-dbg","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",2
"kicad-5.1","2019-08-06","2019-08-06 00:50:27.698027+00:00","Published","arm64","xenial","kicad","5.1.4-201908052210+e60b266~84~ubuntu16.04.1",2
