PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","amd64","bionic","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu18.04.1",42,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","amd64","disco","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu19.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","amd64","xenial","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu16.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","arm64","bionic","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu18.04.1",42,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","arm64","disco","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu19.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","arm64","xenial","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu16.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","armhf","bionic","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu18.04.1",42,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","armhf","disco","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu19.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","armhf","xenial","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu16.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","i386","bionic","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu18.04.1",42,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","i386","disco","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu19.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","i386","xenial","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu16.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","powerpc","xenial","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu16.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","ppc64el","bionic","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu18.04.1",42,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","ppc64el","disco","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu19.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","ppc64el","xenial","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu16.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","s390x","bionic","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu18.04.1",42,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","s390x","disco","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu19.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Published","s390x","xenial","kicad-nightly-footprints","201910010747+840ebd6~11~ubuntu16.04.1",9,"201910010747"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","amd64","bionic","kicad-nightly-symbols","201910010748+6430024~8~ubuntu18.04.1",42,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","amd64","disco","kicad-nightly-symbols","201910010748+6430024~8~ubuntu19.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","amd64","xenial","kicad-nightly-symbols","201910010748+6430024~8~ubuntu16.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","arm64","bionic","kicad-nightly-symbols","201910010748+6430024~8~ubuntu18.04.1",42,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","arm64","disco","kicad-nightly-symbols","201910010748+6430024~8~ubuntu19.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","arm64","xenial","kicad-nightly-symbols","201910010748+6430024~8~ubuntu16.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","armhf","bionic","kicad-nightly-symbols","201910010748+6430024~8~ubuntu18.04.1",42,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","armhf","disco","kicad-nightly-symbols","201910010748+6430024~8~ubuntu19.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","armhf","xenial","kicad-nightly-symbols","201910010748+6430024~8~ubuntu16.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","i386","bionic","kicad-nightly-symbols","201910010748+6430024~8~ubuntu18.04.1",42,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","i386","disco","kicad-nightly-symbols","201910010748+6430024~8~ubuntu19.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","i386","xenial","kicad-nightly-symbols","201910010748+6430024~8~ubuntu16.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","powerpc","xenial","kicad-nightly-symbols","201910010748+6430024~8~ubuntu16.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","ppc64el","bionic","kicad-nightly-symbols","201910010748+6430024~8~ubuntu18.04.1",42,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","ppc64el","disco","kicad-nightly-symbols","201910010748+6430024~8~ubuntu19.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","ppc64el","xenial","kicad-nightly-symbols","201910010748+6430024~8~ubuntu16.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","s390x","bionic","kicad-nightly-symbols","201910010748+6430024~8~ubuntu18.04.1",42,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","s390x","disco","kicad-nightly-symbols","201910010748+6430024~8~ubuntu19.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 08:17:05.229496+00:00","Superseded","s390x","xenial","kicad-nightly-symbols","201910010748+6430024~8~ubuntu16.04.1",9,"201910010748"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","amd64","disco","kicad-nightly","201910011148+9339afc~100~ubuntu19.04.1",7,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","amd64","disco","kicad-nightly-demos","201910011148+9339afc~100~ubuntu19.04.1",7,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","amd64","xenial","kicad-nightly","201910011148+9339afc~100~ubuntu16.04.1",9,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","amd64","xenial","kicad-nightly-dbg","201910011148+9339afc~100~ubuntu16.04.1",4,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","amd64","xenial","kicad-nightly-demos","201910011148+9339afc~100~ubuntu16.04.1",9,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","arm64","disco","kicad-nightly-demos","201910011148+9339afc~100~ubuntu19.04.1",7,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","arm64","xenial","kicad-nightly-demos","201910011148+9339afc~100~ubuntu16.04.1",9,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","armhf","disco","kicad-nightly-demos","201910011148+9339afc~100~ubuntu19.04.1",7,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","armhf","xenial","kicad-nightly-demos","201910011148+9339afc~100~ubuntu16.04.1",9,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","i386","disco","kicad-nightly-demos","201910011148+9339afc~100~ubuntu19.04.1",7,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","i386","xenial","kicad-nightly-demos","201910011148+9339afc~100~ubuntu16.04.1",9,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","powerpc","xenial","kicad-nightly-demos","201910011148+9339afc~100~ubuntu16.04.1",9,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","ppc64el","disco","kicad-nightly-demos","201910011148+9339afc~100~ubuntu19.04.1",7,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","ppc64el","xenial","kicad-nightly-demos","201910011148+9339afc~100~ubuntu16.04.1",9,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","s390x","disco","kicad-nightly-demos","201910011148+9339afc~100~ubuntu19.04.1",7,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 12:44:30.630233+00:00","Superseded","s390x","xenial","kicad-nightly-demos","201910011148+9339afc~100~ubuntu16.04.1",9,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 13:02:06.668091+00:00","Superseded","amd64","bionic","kicad-nightly","201910011148+9339afc~100~ubuntu18.04.1",32,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 13:02:06.668091+00:00","Superseded","amd64","bionic","kicad-nightly-dbg","201910011148+9339afc~100~ubuntu18.04.1",6,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 13:02:06.668091+00:00","Superseded","amd64","bionic","kicad-nightly-demos","201910011148+9339afc~100~ubuntu18.04.1",32,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 13:02:06.668091+00:00","Superseded","arm64","bionic","kicad-nightly-demos","201910011148+9339afc~100~ubuntu18.04.1",32,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 13:02:06.668091+00:00","Superseded","armhf","bionic","kicad-nightly-demos","201910011148+9339afc~100~ubuntu18.04.1",32,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 13:02:06.668091+00:00","Superseded","i386","bionic","kicad-nightly-demos","201910011148+9339afc~100~ubuntu18.04.1",32,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 13:02:06.668091+00:00","Superseded","ppc64el","bionic","kicad-nightly-demos","201910011148+9339afc~100~ubuntu18.04.1",32,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-01","2019-10-01 13:02:06.668091+00:00","Superseded","s390x","bionic","kicad-nightly-demos","201910011148+9339afc~100~ubuntu18.04.1",32,"201910011148"
"js-reynaud/kicad-dev-nightly","2019-10-02","2019-10-02 08:08:10.122396+00:00","Superseded","amd64","bionic","kicad-nightly-symbols","201910020748+a71b9cf~8~ubuntu18.04.1",27,"201910020748"
"js-reynaud/kicad-dev-nightly","2019-10-02","2019-10-02 08:08:10.122396+00:00","Superseded","amd64","xenial","kicad-nightly-symbols","201910020748+a71b9cf~8~ubuntu16.04.1",6,"201910020748"
"js-reynaud/kicad-dev-nightly","2019-10-02","2019-10-02 08:08:10.122396+00:00","Superseded","arm64","bionic","kicad-nightly-symbols","201910020748+a71b9cf~8~ubuntu18.04.1",27,"201910020748"
"js-reynaud/kicad-dev-nightly","2019-10-02","2019-10-02 08:08:10.122396+00:00","Superseded","arm64","xenial","kicad-nightly-symbols","201910020748+a71b9cf~8~ubuntu16.04.1",6,"201910020748"
"js-reynaud/kicad-dev-nightly","2019-10-02","2019-10-02 08:08:10.122396+00:00","Superseded","armhf","bionic","kicad-nightly-symbols","201910020748+a71b9cf~8~ubuntu18.04.1",27,"201910020748"
"js-reynaud/kicad-dev-nightly","2019-10-02","2019-10-02 08:08:10.122396+00:00","Superseded","armhf","xenial","kicad-nightly-symbols","201910020748+a71b9cf~8~ubuntu16.04.1",6,"201910020748"
