PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2022-03-01","2022-03-01 16:39:01.310465+00:00","Published","amd64","focal","kicad-nightly","202203011533+9fec8aa269~148~ubuntu20.04.1",3,"202203011533"
"js-reynaud/kicad-dev-nightly","2022-03-01","2022-03-01 16:39:01.310465+00:00","Published","amd64","focal","kicad-nightly-dbg","202203011533+9fec8aa269~148~ubuntu20.04.1",1,"202203011533"
"js-reynaud/kicad-dev-nightly","2022-03-01","2022-03-01 16:39:01.310465+00:00","Published","amd64","focal","kicad-nightly-demos","202203011533+9fec8aa269~148~ubuntu20.04.1",3,"202203011533"
"js-reynaud/kicad-dev-nightly","2022-03-01","2022-03-01 16:39:01.310465+00:00","Published","arm64","focal","kicad-nightly-demos","202203011533+9fec8aa269~148~ubuntu20.04.1",3,"202203011533"
"js-reynaud/kicad-dev-nightly","2022-03-01","2022-03-01 16:39:01.310465+00:00","Published","armhf","focal","kicad-nightly-demos","202203011533+9fec8aa269~148~ubuntu20.04.1",3,"202203011533"
"js-reynaud/kicad-dev-nightly","2022-03-01","2022-03-01 16:39:01.310465+00:00","Published","i386","focal","kicad-nightly-demos","202203011533+9fec8aa269~148~ubuntu20.04.1",3,"202203011533"
"js-reynaud/kicad-dev-nightly","2022-03-01","2022-03-01 16:39:01.310465+00:00","Published","ppc64el","focal","kicad-nightly-demos","202203011533+9fec8aa269~148~ubuntu20.04.1",3,"202203011533"
"js-reynaud/kicad-dev-nightly","2022-03-01","2022-03-01 16:39:01.310465+00:00","Published","riscv64","focal","kicad-nightly-demos","202203011533+9fec8aa269~148~ubuntu20.04.1",3,"202203011533"
"js-reynaud/kicad-dev-nightly","2022-03-01","2022-03-01 16:39:01.310465+00:00","Published","s390x","focal","kicad-nightly-demos","202203011533+9fec8aa269~148~ubuntu20.04.1",3,"202203011533"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","amd64","bionic","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu18.04.1",2,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","amd64","focal","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu20.04.1",7,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","arm64","bionic","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu18.04.1",2,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","arm64","focal","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu20.04.1",7,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","armhf","bionic","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu18.04.1",2,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","armhf","focal","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu20.04.1",7,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","i386","bionic","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu18.04.1",2,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","i386","focal","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu20.04.1",7,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","ppc64el","bionic","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu18.04.1",2,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","ppc64el","focal","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu20.04.1",7,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","riscv64","focal","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu20.04.1",7,"202203020117"
"js-reynaud/kicad-dev-nightly","2022-03-02","2022-03-02 01:41:16.390986+00:00","Superseded","s390x","bionic","kicad-nightly-footprints","202203020117+fa6f1e5ce~14~ubuntu18.04.1",2,"202203020117"
