PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Published","amd64","bionic","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu18.04.1",6,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Published","arm64","bionic","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu18.04.1",6,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Published","armhf","bionic","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu18.04.1",6,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Published","i386","bionic","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu18.04.1",6,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Published","ppc64el","bionic","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu18.04.1",6,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Published","s390x","bionic","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu18.04.1",6,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","amd64","bionic","kicad-nightly","202002041753+ac875e2~100~ubuntu18.04.1",5,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","amd64","bionic","kicad-nightly-dbg","202002041753+ac875e2~100~ubuntu18.04.1",1,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","amd64","disco","kicad-nightly","202002041753+ac875e2~100~ubuntu19.04.1",1,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","amd64","disco","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.04.1",1,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","amd64","eoan","kicad-nightly","202002041753+ac875e2~100~ubuntu19.10.1",3,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","amd64","eoan","kicad-nightly-dbg","202002041753+ac875e2~100~ubuntu19.10.1",1,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","amd64","eoan","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.10.1",3,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","arm64","disco","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.04.1",1,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","arm64","eoan","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.10.1",3,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","armhf","disco","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.04.1",1,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","armhf","eoan","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.10.1",3,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","i386","disco","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.04.1",1,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","i386","eoan","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.10.1",3,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","ppc64el","disco","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.04.1",1,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","ppc64el","eoan","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.10.1",3,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","s390x","disco","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.04.1",1,"202002041753"
"js-reynaud/kicad-dev-nightly","2020-02-04","2020-02-04 20:59:12.903844+00:00","Superseded","s390x","eoan","kicad-nightly-demos","202002041753+ac875e2~100~ubuntu19.10.1",3,"202002041753"
"js-reynaud/ppa-kicad","2020-02-04","2020-02-04 21:21:53.507079+00:00","Superseded","amd64","disco","kicad","202002042004+134a7ba~86~ubuntu19.04.1",1,"202002042004"
"js-reynaud/ppa-kicad","2020-02-04","2020-02-04 21:42:10.345736+00:00","Published","amd64","bionic","kicad-demos","202002042004+134a7ba~86~ubuntu18.04.1",3,"202002042004"
"js-reynaud/ppa-kicad","2020-02-04","2020-02-04 21:42:10.345736+00:00","Published","arm64","bionic","kicad-demos","202002042004+134a7ba~86~ubuntu18.04.1",3,"202002042004"
"js-reynaud/ppa-kicad","2020-02-04","2020-02-04 21:42:10.345736+00:00","Published","armhf","bionic","kicad-demos","202002042004+134a7ba~86~ubuntu18.04.1",3,"202002042004"
"js-reynaud/ppa-kicad","2020-02-04","2020-02-04 21:42:10.345736+00:00","Published","i386","bionic","kicad-demos","202002042004+134a7ba~86~ubuntu18.04.1",3,"202002042004"
"js-reynaud/ppa-kicad","2020-02-04","2020-02-04 21:42:10.345736+00:00","Published","ppc64el","bionic","kicad-demos","202002042004+134a7ba~86~ubuntu18.04.1",3,"202002042004"
"js-reynaud/ppa-kicad","2020-02-04","2020-02-04 21:42:10.345736+00:00","Published","s390x","bionic","kicad-demos","202002042004+134a7ba~86~ubuntu18.04.1",3,"202002042004"
"js-reynaud/ppa-kicad","2020-02-04","2020-02-04 21:42:10.345736+00:00","Superseded","amd64","bionic","kicad","202002042004+134a7ba~86~ubuntu18.04.1",7,"202002042004"
