PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","bionic","kicad","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",1065
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","bionic","kicad-dbg","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",20
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",810
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","eoan","kicad","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",40
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","eoan","kicad-dbg","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",2
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","amd64","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",40
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","arm64","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",810
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","arm64","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",40
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","armhf","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",810
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","armhf","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",40
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","i386","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",810
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","i386","eoan","kicad-demos","5.1.6-202007100902+c6e7f7d~87~ubuntu19.10.1",40
"js-reynaud/kicad-5.1","2020-07-11","2020-07-10 10:08:15.761249+00:00","Published","ppc64el","bionic","kicad-demos","5.1.6-202007100903+c6e7f7d~87~ubuntu18.04.1",810
