PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 19:38:03.639911+00:00","Superseded","amd64","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",1,"202212051916"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 19:38:03.639911+00:00","Superseded","arm64","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",1,"202212051916"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 19:38:03.639911+00:00","Superseded","armhf","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",1,"202212051916"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 19:38:03.639911+00:00","Superseded","i386","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",1,"202212051916"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 19:38:03.639911+00:00","Superseded","ppc64el","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",1,"202212051916"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 19:38:03.639911+00:00","Superseded","riscv64","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",1,"202212051916"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 19:38:03.639911+00:00","Superseded","s390x","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",1,"202212051916"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 22:06:10.403685+00:00","Superseded","amd64","focal","kicad-nightly-symbols","202212052116+a243aecd~10~ubuntu20.04.1",1,"202212052116"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 22:06:10.403685+00:00","Superseded","arm64","focal","kicad-nightly-symbols","202212052116+a243aecd~10~ubuntu20.04.1",1,"202212052116"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 22:06:10.403685+00:00","Superseded","armhf","focal","kicad-nightly-symbols","202212052116+a243aecd~10~ubuntu20.04.1",1,"202212052116"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 22:06:10.403685+00:00","Superseded","i386","focal","kicad-nightly-symbols","202212052116+a243aecd~10~ubuntu20.04.1",1,"202212052116"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 22:06:10.403685+00:00","Superseded","ppc64el","focal","kicad-nightly-symbols","202212052116+a243aecd~10~ubuntu20.04.1",1,"202212052116"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 22:06:10.403685+00:00","Superseded","riscv64","focal","kicad-nightly-symbols","202212052116+a243aecd~10~ubuntu20.04.1",1,"202212052116"
"js-reynaud/kicad-dev-nightly","2022-12-06","2022-12-05 22:06:10.403685+00:00","Superseded","s390x","focal","kicad-nightly-symbols","202212052116+a243aecd~10~ubuntu20.04.1",1,"202212052116"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 19:33:09.324358+00:00","Superseded","amd64","focal","kicad-footprints","202212051916+65c4683fe~11~ubuntu20.04.1",6,"202212051916"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 19:33:09.324358+00:00","Superseded","arm64","focal","kicad-footprints","202212051916+65c4683fe~11~ubuntu20.04.1",6,"202212051916"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 19:33:09.324358+00:00","Superseded","armhf","focal","kicad-footprints","202212051916+65c4683fe~11~ubuntu20.04.1",6,"202212051916"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 19:33:09.324358+00:00","Superseded","i386","focal","kicad-footprints","202212051916+65c4683fe~11~ubuntu20.04.1",6,"202212051916"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 19:33:09.324358+00:00","Superseded","ppc64el","focal","kicad-footprints","202212051916+65c4683fe~11~ubuntu20.04.1",6,"202212051916"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 19:33:09.324358+00:00","Superseded","riscv64","focal","kicad-footprints","202212051916+65c4683fe~11~ubuntu20.04.1",6,"202212051916"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 19:33:09.324358+00:00","Superseded","s390x","focal","kicad-footprints","202212051916+65c4683fe~11~ubuntu20.04.1",6,"202212051916"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 22:01:49.572931+00:00","Superseded","amd64","focal","kicad-symbols","202212052116+a243aecd~7~ubuntu20.04.1",8,"202212052116"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 22:01:49.572931+00:00","Superseded","arm64","focal","kicad-symbols","202212052116+a243aecd~7~ubuntu20.04.1",8,"202212052116"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 22:01:49.572931+00:00","Superseded","armhf","focal","kicad-symbols","202212052116+a243aecd~7~ubuntu20.04.1",8,"202212052116"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 22:01:49.572931+00:00","Superseded","i386","focal","kicad-symbols","202212052116+a243aecd~7~ubuntu20.04.1",8,"202212052116"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 22:01:49.572931+00:00","Superseded","ppc64el","focal","kicad-symbols","202212052116+a243aecd~7~ubuntu20.04.1",8,"202212052116"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 22:01:49.572931+00:00","Superseded","riscv64","focal","kicad-symbols","202212052116+a243aecd~7~ubuntu20.04.1",8,"202212052116"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-05 22:01:49.572931+00:00","Superseded","s390x","focal","kicad-symbols","202212052116+a243aecd~7~ubuntu20.04.1",8,"202212052116"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","amd64","focal","kicad-doc-de","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","amd64","focal","kicad-doc-en","202212060416+1915~30~ubuntu20.04.1",7,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","amd64","focal","kicad-doc-fr","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","arm64","focal","kicad-doc-de","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","arm64","focal","kicad-doc-en","202212060416+1915~30~ubuntu20.04.1",7,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","arm64","focal","kicad-doc-fr","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","armhf","focal","kicad-doc-de","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","armhf","focal","kicad-doc-en","202212060416+1915~30~ubuntu20.04.1",7,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","armhf","focal","kicad-doc-fr","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","i386","focal","kicad-doc-de","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","i386","focal","kicad-doc-en","202212060416+1915~30~ubuntu20.04.1",7,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","i386","focal","kicad-doc-fr","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","ppc64el","focal","kicad-doc-de","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","ppc64el","focal","kicad-doc-en","202212060416+1915~30~ubuntu20.04.1",7,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","ppc64el","focal","kicad-doc-fr","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","riscv64","focal","kicad-doc-de","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","riscv64","focal","kicad-doc-en","202212060416+1915~30~ubuntu20.04.1",7,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","riscv64","focal","kicad-doc-fr","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","s390x","focal","kicad-doc-de","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","s390x","focal","kicad-doc-en","202212060416+1915~30~ubuntu20.04.1",7,"202212060416"
"js-reynaud/ppa-kicad","2022-12-06","2022-12-06 05:11:46.792768+00:00","Published","s390x","focal","kicad-doc-fr","202212060416+1915~30~ubuntu20.04.1",2,"202212060416"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","amd64","bionic","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu18.04.1",4,"202212051916"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","amd64","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",48,"202212051916"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","amd64","jammy","kicad-nightly-footprints","202212051917+65c4683fe~14~ubuntu22.04.1",48,"202212051917"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","arm64","bionic","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu18.04.1",4,"202212051916"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","arm64","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",48,"202212051916"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","arm64","jammy","kicad-nightly-footprints","202212051917+65c4683fe~14~ubuntu22.04.1",48,"202212051917"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","armhf","bionic","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu18.04.1",4,"202212051916"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","armhf","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",48,"202212051916"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","armhf","jammy","kicad-nightly-footprints","202212051917+65c4683fe~14~ubuntu22.04.1",48,"202212051917"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","i386","bionic","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu18.04.1",4,"202212051916"
"kicad/kicad-dev-nightly","2022-12-06","2022-12-05 19:40:28.685593+00:00","Superseded","i386","focal","kicad-nightly-footprints","202212051916+65c4683fe~14~ubuntu20.04.1",48,"202212051916"
