PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","s390x","xenial","kicad-doc-es","201809091848+1512~17~ubuntu16.04.1",2
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","ppc64el","xenial","kicad-doc-es","201809091848+1512~17~ubuntu16.04.1",2
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","powerpc","xenial","kicad-doc-es","201809091848+1512~17~ubuntu16.04.1",2
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","i386","xenial","kicad-doc-es","201809091848+1512~17~ubuntu16.04.1",2
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","armhf","xenial","kicad-doc-es","201809091848+1512~17~ubuntu16.04.1",2
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","arm64","xenial","kicad-doc-es","201809091848+1512~17~ubuntu16.04.1",2
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","amd64","xenial","kicad-doc-es","201809091848+1512~17~ubuntu16.04.1",2
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","s390x","xenial","kicad-doc-ja","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","ppc64el","xenial","kicad-doc-ja","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","powerpc","xenial","kicad-doc-ja","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","i386","xenial","kicad-doc-ja","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","armhf","xenial","kicad-doc-ja","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","arm64","xenial","kicad-doc-ja","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","amd64","xenial","kicad-doc-ja","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","s390x","xenial","kicad-doc-de","201809091848+1512~17~ubuntu16.04.1",5
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","ppc64el","xenial","kicad-doc-de","201809091848+1512~17~ubuntu16.04.1",5
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","powerpc","xenial","kicad-doc-de","201809091848+1512~17~ubuntu16.04.1",5
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","i386","xenial","kicad-doc-de","201809091848+1512~17~ubuntu16.04.1",5
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","armhf","xenial","kicad-doc-de","201809091848+1512~17~ubuntu16.04.1",5
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","arm64","xenial","kicad-doc-de","201809091848+1512~17~ubuntu16.04.1",5
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","amd64","xenial","kicad-doc-de","201809091848+1512~17~ubuntu16.04.1",5
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","s390x","xenial","kicad-doc-ca","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","ppc64el","xenial","kicad-doc-ca","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","powerpc","xenial","kicad-doc-ca","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","i386","xenial","kicad-doc-ca","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","armhf","xenial","kicad-doc-ca","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","arm64","xenial","kicad-doc-ca","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","amd64","xenial","kicad-doc-ca","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","s390x","xenial","kicad-doc-fr","201809091848+1512~17~ubuntu16.04.1",1
"ppa-kicad","2018-09-09","2018-09-09 19:35:47.532157+00:00","Superseded","ppc64el","xenial","kicad-doc-fr","201809091848+1512~17~ubuntu16.04.1",1
