PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"ppa-kicad","2018-09-05","2018-09-05 21:11:07.696247+00:00","Superseded","amd64","trusty","kicad","201809051403+f85b147~66~ubuntu14.04.1",4
"ppa-kicad","2018-09-05","2018-09-05 21:11:07.696247+00:00","Superseded","amd64","trusty","kicad-dbg","201809051403+f85b147~66~ubuntu14.04.1",1
"ppa-kicad","2018-09-05","2018-09-05 21:11:07.696247+00:00","Superseded","i386","xenial","kicad-dbg","201809051403+f85b147~66~ubuntu16.04.1",1
"ppa-kicad","2018-09-05","2018-09-05 21:11:07.696247+00:00","Superseded","i386","xenial","kicad","201809051403+f85b147~66~ubuntu16.04.1",2
"ppa-kicad","2018-09-05","2018-09-05 19:11:08.662607+00:00","Superseded","i386","bionic","kicad","201809051404+f85b147~66~ubuntu18.04.1",1
"ppa-kicad","2018-09-05","2018-09-05 18:59:56.676077+00:00","Superseded","s390x","bionic","kicad-demo","201809051404+f85b147~66~ubuntu18.04.1",3
"ppa-kicad","2018-09-05","2018-09-05 18:59:56.676077+00:00","Superseded","ppc64el","bionic","kicad-demo","201809051404+f85b147~66~ubuntu18.04.1",3
"ppa-kicad","2018-09-05","2018-09-05 18:59:56.676077+00:00","Superseded","i386","bionic","kicad-demo","201809051404+f85b147~66~ubuntu18.04.1",3
"ppa-kicad","2018-09-05","2018-09-05 18:59:56.676077+00:00","Superseded","armhf","bionic","kicad-demo","201809051404+f85b147~66~ubuntu18.04.1",3
"ppa-kicad","2018-09-05","2018-09-05 18:59:56.676077+00:00","Superseded","arm64","bionic","kicad-demo","201809051404+f85b147~66~ubuntu18.04.1",3
"ppa-kicad","2018-09-05","2018-09-05 18:59:56.676077+00:00","Superseded","amd64","bionic","kicad-demo","201809051404+f85b147~66~ubuntu18.04.1",3
"ppa-kicad","2018-09-05","2018-09-05 18:59:56.676077+00:00","Superseded","amd64","bionic","kicad","201809051404+f85b147~66~ubuntu18.04.1",34
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","ppc64el","trusty","kicad-demo","201809051403+f85b147~66~ubuntu14.04.1",1
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","powerpc","trusty","kicad-demo","201809051403+f85b147~66~ubuntu14.04.1",1
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","i386","trusty","kicad-demo","201809051403+f85b147~66~ubuntu14.04.1",1
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","armhf","trusty","kicad-demo","201809051403+f85b147~66~ubuntu14.04.1",1
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","arm64","trusty","kicad-demo","201809051403+f85b147~66~ubuntu14.04.1",1
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","amd64","trusty","kicad-demo","201809051403+f85b147~66~ubuntu14.04.1",1
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","i386","trusty","kicad","201809051403+f85b147~66~ubuntu14.04.1",2
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","amd64","xenial","kicad-dbg","201809051403+f85b147~66~ubuntu16.04.1",3
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","amd64","xenial","kicad","201809051403+f85b147~66~ubuntu16.04.1",84
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","s390x","xenial","kicad-demo","201809051403+f85b147~66~ubuntu16.04.1",19
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","ppc64el","xenial","kicad-demo","201809051403+f85b147~66~ubuntu16.04.1",19
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","powerpc","xenial","kicad-demo","201809051403+f85b147~66~ubuntu16.04.1",19
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","i386","xenial","kicad-demo","201809051403+f85b147~66~ubuntu16.04.1",19
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","armhf","xenial","kicad-demo","201809051403+f85b147~66~ubuntu16.04.1",19
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","arm64","xenial","kicad-demo","201809051403+f85b147~66~ubuntu16.04.1",19
"ppa-kicad","2018-09-05","2018-09-05 15:10:54.528897+00:00","Superseded","amd64","xenial","kicad-demo","201809051403+f85b147~66~ubuntu16.04.1",19
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","ppc64el","trusty","kicad-symbols","201809050747+b506306~6~ubuntu14.04.1",6
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","powerpc","trusty","kicad-symbols","201809050747+b506306~6~ubuntu14.04.1",6
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","i386","trusty","kicad-symbols","201809050747+b506306~6~ubuntu14.04.1",6
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","armhf","trusty","kicad-symbols","201809050747+b506306~6~ubuntu14.04.1",6
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","arm64","trusty","kicad-symbols","201809050747+b506306~6~ubuntu14.04.1",6
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","amd64","trusty","kicad-symbols","201809050747+b506306~6~ubuntu14.04.1",6
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","s390x","xenial","kicad-symbols","201809050747+b506306~6~ubuntu16.04.1",78
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","ppc64el","xenial","kicad-symbols","201809050747+b506306~6~ubuntu16.04.1",78
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","powerpc","xenial","kicad-symbols","201809050747+b506306~6~ubuntu16.04.1",78
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","i386","xenial","kicad-symbols","201809050747+b506306~6~ubuntu16.04.1",78
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","armhf","xenial","kicad-symbols","201809050747+b506306~6~ubuntu16.04.1",78
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","arm64","xenial","kicad-symbols","201809050747+b506306~6~ubuntu16.04.1",78
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","amd64","xenial","kicad-symbols","201809050747+b506306~6~ubuntu16.04.1",78
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","s390x","bionic","kicad-symbols","201809050747+b506306~6~ubuntu18.04.1",120
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","ppc64el","bionic","kicad-symbols","201809050747+b506306~6~ubuntu18.04.1",120
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","i386","bionic","kicad-symbols","201809050747+b506306~6~ubuntu18.04.1",120
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","armhf","bionic","kicad-symbols","201809050747+b506306~6~ubuntu18.04.1",120
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","arm64","bionic","kicad-symbols","201809050747+b506306~6~ubuntu18.04.1",120
"ppa-kicad","2018-09-05","2018-09-05 07:58:20.991417+00:00","Superseded","amd64","bionic","kicad-symbols","201809050747+b506306~6~ubuntu18.04.1",120
"ppa-kicad","2018-09-05","2018-09-04 15:54:06.985744+00:00","Superseded","i386","bionic","kicad","201809041205+181ce46~66~ubuntu18.04.1",2
"ppa-kicad","2018-09-05","2018-09-04 15:23:15.258463+00:00","Superseded","i386","xenial","kicad-dbg","201809041205+181ce46~66~ubuntu16.04.1",2
"ppa-kicad","2018-09-05","2018-09-04 15:23:15.258463+00:00","Superseded","i386","xenial","kicad","201809041205+181ce46~66~ubuntu16.04.1",6
"ppa-kicad","2018-09-05","2018-09-04 15:04:15.407210+00:00","Superseded","s390x","bionic","kicad-demo","201809041205+181ce46~66~ubuntu18.04.1",11
"ppa-kicad","2018-09-05","2018-09-04 15:04:15.407210+00:00","Superseded","ppc64el","bionic","kicad-demo","201809041205+181ce46~66~ubuntu18.04.1",11
"ppa-kicad","2018-09-05","2018-09-04 15:04:15.407210+00:00","Superseded","i386","bionic","kicad-demo","201809041205+181ce46~66~ubuntu18.04.1",11
"ppa-kicad","2018-09-05","2018-09-04 15:04:15.407210+00:00","Superseded","armhf","bionic","kicad-demo","201809041205+181ce46~66~ubuntu18.04.1",11
"ppa-kicad","2018-09-05","2018-09-04 15:04:15.407210+00:00","Superseded","arm64","bionic","kicad-demo","201809041205+181ce46~66~ubuntu18.04.1",11
"ppa-kicad","2018-09-05","2018-09-04 15:04:15.407210+00:00","Superseded","amd64","bionic","kicad-demo","201809041205+181ce46~66~ubuntu18.04.1",11
"ppa-kicad","2018-09-05","2018-09-04 15:04:15.407210+00:00","Superseded","amd64","bionic","kicad","201809041205+181ce46~66~ubuntu18.04.1",132
"ppa-kicad","2018-09-05","2018-09-04 14:09:26.537042+00:00","Superseded","amd64","trusty","kicad","201809041205+181ce46~66~ubuntu14.04.1",22
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","i386","trusty","kicad","201809041205+181ce46~66~ubuntu14.04.1",3
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","amd64","xenial","kicad-dbg","201809041205+181ce46~66~ubuntu16.04.1",2
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","s390x","xenial","kicad-demo","201809041205+181ce46~66~ubuntu16.04.1",14
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","ppc64el","xenial","kicad-demo","201809041205+181ce46~66~ubuntu16.04.1",14
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","powerpc","xenial","kicad-demo","201809041205+181ce46~66~ubuntu16.04.1",14
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","i386","xenial","kicad-demo","201809041205+181ce46~66~ubuntu16.04.1",14
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","armhf","xenial","kicad-demo","201809041205+181ce46~66~ubuntu16.04.1",14
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","arm64","xenial","kicad-demo","201809041205+181ce46~66~ubuntu16.04.1",14
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","amd64","xenial","kicad-demo","201809041205+181ce46~66~ubuntu16.04.1",14
"ppa-kicad","2018-09-05","2018-09-04 13:46:01.566171+00:00","Superseded","amd64","xenial","kicad","201809041205+181ce46~66~ubuntu16.04.1",102
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","ppc64el","trusty","kicad-symbols","201809040747+f08c4e3~6~ubuntu14.04.1",5
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","powerpc","trusty","kicad-symbols","201809040747+f08c4e3~6~ubuntu14.04.1",5
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","i386","trusty","kicad-symbols","201809040747+f08c4e3~6~ubuntu14.04.1",5
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","armhf","trusty","kicad-symbols","201809040747+f08c4e3~6~ubuntu14.04.1",5
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","arm64","trusty","kicad-symbols","201809040747+f08c4e3~6~ubuntu14.04.1",5
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","amd64","trusty","kicad-symbols","201809040747+f08c4e3~6~ubuntu14.04.1",5
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","s390x","xenial","kicad-symbols","201809040746+f08c4e3~6~ubuntu16.04.1",40
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","ppc64el","xenial","kicad-symbols","201809040746+f08c4e3~6~ubuntu16.04.1",40
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","powerpc","xenial","kicad-symbols","201809040746+f08c4e3~6~ubuntu16.04.1",40
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","i386","xenial","kicad-symbols","201809040746+f08c4e3~6~ubuntu16.04.1",40
"ppa-kicad","2018-09-05","2018-09-04 08:09:19.924880+00:00","Superseded","armhf","xenial","kicad-symbols","201809040746+f08c4e3~6~ubuntu16.04.1",40
