PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","amd64","trusty","kicad","201809081405+4d709d2~66~ubuntu14.04.1",10
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","amd64","trusty","kicad-dbg","201809081405+4d709d2~66~ubuntu14.04.1",2
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","i386","xenial","kicad","201809081405+4d709d2~66~ubuntu16.04.1",2
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","s390x","xenial","kicad-demo","201809081405+4d709d2~66~ubuntu16.04.1",15
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","ppc64el","xenial","kicad-demo","201809081405+4d709d2~66~ubuntu16.04.1",15
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","powerpc","xenial","kicad-demo","201809081405+4d709d2~66~ubuntu16.04.1",15
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","i386","xenial","kicad-demo","201809081405+4d709d2~66~ubuntu16.04.1",15
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","armhf","xenial","kicad-demo","201809081405+4d709d2~66~ubuntu16.04.1",15
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","arm64","xenial","kicad-demo","201809081405+4d709d2~66~ubuntu16.04.1",15
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","amd64","xenial","kicad-demo","201809081405+4d709d2~66~ubuntu16.04.1",15
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","amd64","xenial","kicad-dbg","201809081405+4d709d2~66~ubuntu16.04.1",4
"ppa-kicad","2018-09-08","2018-09-08 16:40:49.497307+00:00","Superseded","amd64","xenial","kicad","201809081405+4d709d2~66~ubuntu16.04.1",52
"ppa-kicad","2018-09-08","2018-09-08 16:31:55.472365+00:00","Superseded","ppc64el","trusty","kicad-demo","201809081405+4d709d2~66~ubuntu14.04.1",3
"ppa-kicad","2018-09-08","2018-09-08 16:31:55.472365+00:00","Superseded","powerpc","trusty","kicad-demo","201809081405+4d709d2~66~ubuntu14.04.1",3
"ppa-kicad","2018-09-08","2018-09-08 16:31:55.472365+00:00","Superseded","i386","trusty","kicad-demo","201809081405+4d709d2~66~ubuntu14.04.1",3
"ppa-kicad","2018-09-08","2018-09-08 16:31:55.472365+00:00","Superseded","armhf","trusty","kicad-demo","201809081405+4d709d2~66~ubuntu14.04.1",3
"ppa-kicad","2018-09-08","2018-09-08 16:31:55.472365+00:00","Superseded","arm64","trusty","kicad-demo","201809081405+4d709d2~66~ubuntu14.04.1",3
"ppa-kicad","2018-09-08","2018-09-08 16:31:55.472365+00:00","Superseded","amd64","trusty","kicad-demo","201809081405+4d709d2~66~ubuntu14.04.1",3
"ppa-kicad","2018-09-08","2018-09-08 16:31:55.472365+00:00","Superseded","i386","trusty","kicad","201809081405+4d709d2~66~ubuntu14.04.1",2
"ppa-kicad","2018-09-08","2018-09-08 15:09:06.119630+00:00","Superseded","s390x","bionic","kicad-demo","201809081405+4d709d2~66~ubuntu18.04.1",5
"ppa-kicad","2018-09-08","2018-09-08 15:09:06.119630+00:00","Superseded","ppc64el","bionic","kicad-demo","201809081405+4d709d2~66~ubuntu18.04.1",5
"ppa-kicad","2018-09-08","2018-09-08 15:09:06.119630+00:00","Superseded","i386","bionic","kicad-demo","201809081405+4d709d2~66~ubuntu18.04.1",5
"ppa-kicad","2018-09-08","2018-09-08 15:09:06.119630+00:00","Superseded","armhf","bionic","kicad-demo","201809081405+4d709d2~66~ubuntu18.04.1",5
"ppa-kicad","2018-09-08","2018-09-08 15:09:06.119630+00:00","Superseded","arm64","bionic","kicad-demo","201809081405+4d709d2~66~ubuntu18.04.1",5
"ppa-kicad","2018-09-08","2018-09-08 15:09:06.119630+00:00","Superseded","amd64","bionic","kicad-demo","201809081405+4d709d2~66~ubuntu18.04.1",5
"ppa-kicad","2018-09-08","2018-09-08 15:09:06.119630+00:00","Superseded","amd64","bionic","kicad","201809081405+4d709d2~66~ubuntu18.04.1",50
"ppa-kicad","2018-09-08","2018-09-08 08:03:48.573989+00:00","Superseded","ppc64el","trusty","kicad-footprints","201809080747+0a3ce3b~9~ubuntu14.04.1",9
"ppa-kicad","2018-09-08","2018-09-08 08:03:48.573989+00:00","Superseded","powerpc","trusty","kicad-footprints","201809080747+0a3ce3b~9~ubuntu14.04.1",9
"ppa-kicad","2018-09-08","2018-09-08 08:03:48.573989+00:00","Superseded","i386","trusty","kicad-footprints","201809080747+0a3ce3b~9~ubuntu14.04.1",9
"ppa-kicad","2018-09-08","2018-09-08 08:03:48.573989+00:00","Superseded","armhf","trusty","kicad-footprints","201809080747+0a3ce3b~9~ubuntu14.04.1",9
"ppa-kicad","2018-09-08","2018-09-08 08:03:48.573989+00:00","Superseded","arm64","trusty","kicad-footprints","201809080747+0a3ce3b~9~ubuntu14.04.1",9
"ppa-kicad","2018-09-08","2018-09-08 08:03:48.573989+00:00","Superseded","amd64","trusty","kicad-footprints","201809080747+0a3ce3b~9~ubuntu14.04.1",9
"ppa-kicad","2018-09-08","2018-09-08 08:03:48.573989+00:00","Superseded","s390x","xenial","kicad-footprints","201809080747+0a3ce3b~9~ubuntu16.04.1",56
"ppa-kicad","2018-09-08","2018-09-08 08:03:48.573989+00:00","Superseded","ppc64el","xenial","kicad-footprints","201809080747+0a3ce3b~9~ubuntu16.04.1",56
"ppa-kicad","2018-09-08","2018-09-08 08:03:48.573989+00:00","Superseded","powerpc","xenial","kicad-footprints","201809080747+0a3ce3b~9~ubuntu16.04.1",56
