PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","amd64","bionic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.04.1",34,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","amd64","cosmic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.10.1",4,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","amd64","trusty","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu14.04.1",2,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","amd64","xenial","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu16.04.1",11,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","arm64","bionic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.04.1",34,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","arm64","cosmic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.10.1",4,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","arm64","trusty","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu14.04.1",2,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","arm64","xenial","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu16.04.1",11,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","armhf","bionic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.04.1",34,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","armhf","cosmic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.10.1",4,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","armhf","trusty","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu14.04.1",2,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","armhf","xenial","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu16.04.1",11,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","i386","bionic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.04.1",34,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","i386","cosmic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.10.1",4,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","i386","trusty","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu14.04.1",2,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","i386","xenial","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu16.04.1",11,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","powerpc","trusty","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu14.04.1",2,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","powerpc","xenial","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu16.04.1",11,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","ppc64el","bionic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.04.1",34,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","ppc64el","cosmic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.10.1",4,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","ppc64el","trusty","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu14.04.1",2,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","ppc64el","xenial","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu16.04.1",11,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","s390x","bionic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.04.1",34,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","s390x","cosmic","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu18.10.1",4,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:04:54.506161+00:00","Superseded","s390x","xenial","kicad-nightly-symbols","201811150854+e42af02~8~ubuntu16.04.1",11,"201811150854"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","amd64","trusty","kicad-nightly","201811150822+bcc8c64~84~ubuntu14.04.1",2,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","amd64","trusty","kicad-nightly-dbg","201811150822+bcc8c64~84~ubuntu14.04.1",2,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","amd64","xenial","kicad-nightly","201811150822+bcc8c64~84~ubuntu16.04.1",14,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","amd64","xenial","kicad-nightly-dbg","201811150822+bcc8c64~84~ubuntu16.04.1",6,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","amd64","xenial","kicad-nightly-demo","201811150822+bcc8c64~84~ubuntu16.04.1",3,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","arm64","xenial","kicad-nightly-demo","201811150822+bcc8c64~84~ubuntu16.04.1",3,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","armhf","xenial","kicad-nightly-demo","201811150822+bcc8c64~84~ubuntu16.04.1",3,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","i386","xenial","kicad-nightly-demo","201811150822+bcc8c64~84~ubuntu16.04.1",3,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","powerpc","xenial","kicad-nightly-demo","201811150822+bcc8c64~84~ubuntu16.04.1",3,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","ppc64el","xenial","kicad-nightly-demo","201811150822+bcc8c64~84~ubuntu16.04.1",3,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:31:18.137297+00:00","Superseded","s390x","xenial","kicad-nightly-demo","201811150822+bcc8c64~84~ubuntu16.04.1",3,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:47:24.722404+00:00","Superseded","amd64","bionic","kicad-nightly","201811150823+bcc8c64~84~ubuntu18.04.1",35,"201811150823"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:47:24.722404+00:00","Superseded","amd64","bionic","kicad-nightly-dbg","201811150823+bcc8c64~84~ubuntu18.04.1",6,"201811150823"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:47:24.722404+00:00","Superseded","amd64","bionic","kicad-nightly-demo","201811150823+bcc8c64~84~ubuntu18.04.1",3,"201811150823"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:47:24.722404+00:00","Superseded","amd64","cosmic","kicad-nightly","201811150822+bcc8c64~84~ubuntu18.10.1",7,"201811150822"
"js-reynaud/kicad-dev-nightly","2018-11-15","2018-11-15 09:47:24.722404+00:00","Superseded","amd64","cosmic","kicad-nightly-dbg","201811150822+bcc8c64~84~ubuntu18.10.1",1,"201811150822"
