PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"kicad-dev-nightly","2019-04-27","2019-04-27 08:11:01.332494+00:00","Superseded","amd64","xenial","kicad-nightly","201904270732+69cdb4a~100~ubuntu16.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:11:01.332494+00:00","Superseded","amd64","xenial","kicad-nightly-dbg","201904270732+69cdb4a~100~ubuntu16.04.1",1
"kicad-dev-nightly","2019-04-27","2019-04-27 08:11:01.332494+00:00","Superseded","amd64","xenial","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu16.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:11:01.332494+00:00","Superseded","arm64","xenial","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu16.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:11:01.332494+00:00","Superseded","armhf","xenial","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu16.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:11:01.332494+00:00","Superseded","i386","xenial","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu16.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:11:01.332494+00:00","Superseded","powerpc","xenial","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu16.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:11:01.332494+00:00","Superseded","ppc64el","xenial","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu16.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:11:01.332494+00:00","Superseded","s390x","xenial","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu16.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:19:52.163762+00:00","Superseded","amd64","cosmic","kicad-nightly","201904270732+69cdb4a~100~ubuntu18.10.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:19:52.163762+00:00","Superseded","amd64","cosmic","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu18.10.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:19:52.163762+00:00","Superseded","amd64","disco","kicad-nightly","201904270733+69cdb4a~100~ubuntu19.04.1",2
"kicad-dev-nightly","2019-04-27","2019-04-27 08:19:52.163762+00:00","Superseded","amd64","disco","kicad-nightly-demos","201904270733+69cdb4a~100~ubuntu19.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:19:52.163762+00:00","Superseded","arm64","cosmic","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu18.10.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:19:52.163762+00:00","Superseded","arm64","disco","kicad-nightly-demos","201904270733+69cdb4a~100~ubuntu19.04.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:19:52.163762+00:00","Superseded","armhf","cosmic","kicad-nightly-demos","201904270732+69cdb4a~100~ubuntu18.10.1",3
"kicad-dev-nightly","2019-04-27","2019-04-27 08:19:52.163762+00:00","Superseded","armhf","disco","kicad-nightly-demos","201904270733+69cdb4a~100~ubuntu19.04.1",3
